npz_path,gloss,label_id,n_frames,hand_null_ratio,avg_hand_conf
isl_landmarks/65601__3a835900.npz,EAT,597,61,0.5574,0.4426
isl_landmarks/65607__8f5e9ee0.npz,EGG,602,55,0.5636,0.4364
isl_landmarks/65614__a965b35c.npz,EIGHTEEN,605,59,0.5763,0.4237
isl_landmarks/65617__e4003f28.npz,EITHER,606,59,0.5593,0.4407
isl_landmarks/65618__2d6f30b4.npz,ELECTRICIAN,607,90,0.5222,0.4778
isl_landmarks/65620__0a5a23c9.npz,ELEPHANT,610,66,0.5152,0.4848
isl_landmarks/65621__c703831a.npz,ELEVATOR,611,53,0.3396,0.6604
isl_landmarks/65626__39b54ce5.npz,EMBARRASS,614,74,0.5405,0.4595
isl_landmarks/65627__12e78c57.npz,EMPTY,617,59,0.5424,0.4576
isl_landmarks/65630__a204a861.npz,ENERGY,620,48,0.5208,0.4792
isl_landmarks/65635__b5f15228.npz,ENJOY,627,73,0.4658,0.5342
isl_landmarks/65638__8ec16f23.npz,ENVIRONMENT,632,57,0.5965,0.4035
isl_landmarks/65639__f01de92a.npz,ENVIRONMENT,632,49,0.4286,0.5714
isl_landmarks/65640__084ef23c.npz,EQUAL,633,65,0.4615,0.5385
isl_landmarks/65644__b5983ea1.npz,ESCAPE,636,59,0.4915,0.5085
isl_landmarks/65650__c16f66e3.npz,EXACT,649,69,0.5072,0.4928
isl_landmarks/65653__047e8d6d.npz,EXAMPLE,651,69,0.4638,0.5362
isl_landmarks/65654__c42a9647.npz,EXAMPLE,651,78,0.4103,0.5897
isl_landmarks/65656__8d1faf59.npz,EXCUSE,655,62,0.5323,0.4677
isl_landmarks/65657__e83fd930.npz,EXERCISE,656,48,0.2708,0.7292
isl_landmarks/65659__3a058b1e.npz,EXPERIENCE,661,64,0.5938,0.4062
isl_landmarks/65662__da6b8579.npz,EXPLODE,665,61,0.5902,0.4098
isl_landmarks/65664__d63ed09b.npz,EXPRESS,666,57,0.5965,0.4035
isl_landmarks/65671__29149812.npz,FACULTY,673,44,0.4773,0.5227
isl_landmarks/65672__4cac4581.npz,FAIL,674,48,0.3750,0.6250
isl_landmarks/65674__66988567.npz,FAKE,676,42,0.5714,0.4286
isl_landmarks/65682__5e8dae94.npz,FAR,682,47,0.4043,0.5957
isl_landmarks/65685__967fcbc1.npz,FARM,683,47,0.3830,0.6170
isl_landmarks/65689__7368f373.npz,FAST,685,46,0.3913,0.6087
isl_landmarks/65691__6ce1dc0d.npz,FAST,685,72,0.4028,0.5972
isl_landmarks/65694__03972184.npz,FAVORITE,689,67,0.4925,0.5075
isl_landmarks/65696__2f0bbd50.npz,FEEL,695,47,0.3830,0.6170
isl_landmarks/65699__965b7741.npz,FENCE,696,49,0.3265,0.6735
isl_landmarks/65711__94204248.npz,FIGHT,699,46,0.4348,0.5652
isl_landmarks/65721__f3b02ccd.npz,FINISH,706,43,0.3488,0.6512
isl_landmarks/65726__e705d4dd.npz,FIREFIGHTER,708,44,0.5455,0.4545
isl_landmarks/65728__6cb34aaf.npz,FIRST,709,72,0.5972,0.4028
isl_landmarks/65729__464f86d1.npz,FIRST,709,75,0.4933,0.5067
isl_landmarks/65731__dee387c5.npz,FISH,710,43,0.3953,0.6047
isl_landmarks/65732__984cced0.npz,FISHING,711,77,0.5844,0.4156
isl_landmarks/65734__d056b4b3.npz,FIVE,712,55,0.4364,0.5636
isl_landmarks/65739__685219d0.npz,FLAG,714,46,0.4130,0.5870
isl_landmarks/65744__84c1e455.npz,FLIRT,717,42,0.3095,0.6905
isl_landmarks/65746__aa202b72.npz,FLOWER,721,46,0.4565,0.5435
isl_landmarks/65747__67557264.npz,FLUTE,722,94,0.5851,0.4149
isl_landmarks/65750__53fdb782.npz,FOLD,724,74,0.5676,0.4324
isl_landmarks/65751__a8c84381.npz,FOLLOW,725,45,0.3333,0.6667
isl_landmarks/65752__494903e3.npz,FOLLOW,725,69,0.5797,0.4203
isl_landmarks/65754__63815d88.npz,FOOL,727,73,0.5753,0.4247
isl_landmarks/65755__98e331c3.npz,FOOTBALL,728,47,0.2979,0.7021
isl_landmarks/65756__05430f96.npz,FOR,729,42,0.4048,0.5952
isl_landmarks/65757__9b762969.npz,FORBID,730,45,0.3556,0.6444
isl_landmarks/65759__fb90c858.npz,FOREST,731,76,0.5658,0.4342
isl_landmarks/65761__9de59923.npz,FORGET,733,42,0.4286,0.5714
isl_landmarks/65762__4163d55c.npz,FORK,735,43,0.3023,0.6977
isl_landmarks/65768__ca6cefa0.npz,FOUR,738,52,0.4038,0.5962
isl_landmarks/65775__6ba90f5c.npz,FOX,740,39,0.4872,0.5128
isl_landmarks/65778__9baecb8b.npz,FREE,742,41,0.3902,0.6098
isl_landmarks/65779__f979a44f.npz,FREEZE,744,45,0.4000,0.6000
isl_landmarks/65780__d73e9c20.npz,FRENCH FRIES,746,70,0.5000,0.5000
isl_landmarks/65781__a278aedd.npz,FRIDAY,747,47,0.3617,0.6383
isl_landmarks/65782__ed5d7931.npz,FRIEND,748,73,0.5616,0.4384
isl_landmarks/65783__4876a955.npz,FRIENDLY,749,52,0.4038,0.5962
isl_landmarks/65784__7fac785f.npz,FROG,750,48,0.3542,0.6458
isl_landmarks/65785__a6f7b2ad.npz,FROM,751,76,0.5658,0.4342
isl_landmarks/65786__2a35aa35.npz,FRONT,753,41,0.3659,0.6341
isl_landmarks/65792__a4ab25ed.npz,FULL,755,42,0.4524,0.5476
isl_landmarks/65793__1c4c12c0.npz,FUN,756,44,0.4091,0.5909
isl_landmarks/65797__64260d43.npz,FUTURE,761,67,0.5075,0.4925
isl_landmarks/65798__fdd27a03.npz,FUTURE,761,64,0.5938,0.4062
isl_landmarks/65800__538deeec.npz,GAME,765,77,0.5844,0.4156
isl_landmarks/65802__3f3bff8e.npz,GAS,768,46,0.2826,0.7174
isl_landmarks/65814__d9123584.npz,GET UP,779,40,0.3750,0.6250
isl_landmarks/65817__7b2b0fc6.npz,GIRL,783,43,0.3721,0.6279
isl_landmarks/65821__0325d5a8.npz,GLASS,787,42,0.4048,0.5952
isl_landmarks/65822__4963c545.npz,GLASSES,788,64,0.5625,0.4375
isl_landmarks/65824__dab76198.npz,GO,790,41,0.3415,0.6585
isl_landmarks/65829__8ca29a39.npz,GOAL,791,45,0.2889,0.7111
isl_landmarks/65830__c7b6eb23.npz,GOAT,792,45,0.5111,0.4889
isl_landmarks/65832__8c6ea655.npz,GOD,793,54,0.5370,0.4630
isl_landmarks/65835__217768b1.npz,GOOD,797,41,0.2927,0.7073
isl_landmarks/65838__d92a59a5.npz,GORILLA,799,44,0.3636,0.6364
isl_landmarks/65840__ab378c16.npz,GOVERNMENT,801,43,0.3488,0.6512
isl_landmarks/65843__045a4924.npz,GRADUATE,803,71,0.5352,0.4648
isl_landmarks/65849__bc8cf909.npz,GRAPES,809,37,0.3514,0.6486
isl_landmarks/65850__b7300559.npz,GRASS,810,43,0.3721,0.6279
isl_landmarks/65854__4027eaa9.npz,GREEN,815,42,0.3810,0.6190
isl_landmarks/65859__cb4c7160.npz,GROUP,817,43,0.3488,0.6512
isl_landmarks/65860__03b1785c.npz,GROUP,817,45,0.3111,0.6889
isl_landmarks/65863__1424cbc2.npz,GROW UP,819,45,0.4222,0.5778
isl_landmarks/65864__3e34cdd5.npz,GUESS,820,60,0.5667,0.4333
isl_landmarks/65866__852e14d3.npz,GUILTY,822,68,0.5147,0.4853
isl_landmarks/65867__e91c506d.npz,GUITAR,823,65,0.4615,0.5385
isl_landmarks/65873__960b6df0.npz,HALLOWEEN,832,70,0.5286,0.4714
isl_landmarks/65881__fd854584.npz,HEADACHE,846,55,0.3818,0.6182
isl_landmarks/65883__1d4ff721.npz,HEAP,848,52,0.4808,0.5192
isl_landmarks/65885__62857e46.npz,HEARING AID,851,65,0.5692,0.4308
isl_landmarks/65887__4e198aac.npz,HEAVEN,854,66,0.5758,0.4242
isl_landmarks/65888__1ec32f69.npz,HELICOPTER,856,71,0.5915,0.4085
isl_landmarks/65889__f3d527b6.npz,HELP,859,62,0.5806,0.4194
isl_landmarks/65890__5b30494b.npz,HELP,859,59,0.4407,0.5593
isl_landmarks/65891__ebd2ece2.npz,HELP,859,59,0.5085,0.4915
isl_landmarks/65893__3371a49b.npz,HIGH,864,49,0.5510,0.4490
isl_landmarks/65895__16b72589.npz,HOCKEY,872,51,0.4706,0.5294
isl_landmarks/65898__e6bad6a0.npz,HONEY,878,48,0.5208,0.4792
isl_landmarks/65905__60ab7496.npz,HOPE,881,48,0.4792,0.5208
isl_landmarks/65909__3b6d1043.npz,HUG,890,60,0.5667,0.4333
isl_landmarks/65912__8506e3a0.npz,HUNT,894,43,0.4419,0.5581
isl_landmarks/65913__3484ab46.npz,HUSBAND,898,46,0.4565,0.5435
isl_landmarks/65918__41008ce3.npz,IDEA,901,53,0.4151,0.5849
isl_landmarks/65919__20441eba.npz,IDENTIFY,902,60,0.3500,0.6500
isl_landmarks/65923__db137268.npz,IGNORE,904,49,0.4490,0.5510
isl_landmarks/65925__471b5774.npz,IMPACT,908,44,0.4545,0.5455
isl_landmarks/65926__05f2c283.npz,IMPORTANT,909,53,0.3962,0.6038
isl_landmarks/65927__ee7cd48e.npz,IMPOSSIBLE,910,51,0.4706,0.5294
isl_landmarks/65929__0408f318.npz,IMPROVE,911,56,0.4464,0.5536
isl_landmarks/65932__98854bab.npz,INDEPENDENT,915,54,0.4815,0.5185
isl_landmarks/65933__6ba8c964.npz,INDIVIDUAL,917,71,0.4648,0.5352
isl_landmarks/65938__13caf3b4.npz,INFECTION,918,46,0.3913,0.6087
isl_landmarks/65939__0747ca8e.npz,INFLUENCE,919,59,0.5932,0.4068
isl_landmarks/65940__ad96baef.npz,INFORM,920,49,0.4490,0.5510
isl_landmarks/65942__fd64a228.npz,INSIDE,924,61,0.5410,0.4590
isl_landmarks/65943__dd64622c.npz,INSPIRE,926,44,0.4773,0.5227
isl_landmarks/65945__390e180e.npz,INSTEAD,927,51,0.4118,0.5882
isl_landmarks/65947__49968b5d.npz,INSTITUTE,928,49,0.4490,0.5510
isl_landmarks/65950__cd674d13.npz,INTEREST,930,49,0.4490,0.5510
isl_landmarks/65954__4063a0ec.npz,INTERPRETER,935,59,0.4915,0.5085
isl_landmarks/65956__44321f5d.npz,INTERVIEW,938,52,0.3846,0.6154
isl_landmarks/65959__2805664e.npz,INVEST,940,43,0.4884,0.5116
isl_landmarks/65962__ab65c4c0.npz,INVOLVE,943,41,0.4878,0.5122
isl_landmarks/65963__c93012da.npz,IRELAND,945,41,0.4634,0.5366
isl_landmarks/65964__37f644e0.npz,IRON,946,66,0.5303,0.4697
isl_landmarks/65966__676952ba.npz,ISLAND,947,61,0.5738,0.4262
isl_landmarks/65969__e3a40ad1.npz,ITALY,949,43,0.3953,0.6047
isl_landmarks/65978__f59becbf.npz,JEWELRY,957,54,0.4074,0.5926
isl_landmarks/65979__3583e565.npz,JEWISH,958,58,0.5172,0.4828
isl_landmarks/65981__2bfe1b24.npz,JOIN,959,43,0.4651,0.5349
isl_landmarks/65983__8a1ca6d3.npz,JUMP,965,61,0.5738,0.4262
isl_landmarks/65986__20bcc366.npz,KANGAROO,968,49,0.4490,0.5510
isl_landmarks/65987__fd3eabb7.npz,KEEP,970,47,0.4468,0.5532
isl_landmarks/65989__63ca57ec.npz,KEY,971,63,0.5397,0.4603
isl_landmarks/65990__64d83303.npz,KICK,973,61,0.5246,0.4754
isl_landmarks/65991__11e7528b.npz,KID,974,71,0.4930,0.5070
isl_landmarks/65992__cf58680a.npz,KILL,975,61,0.5082,0.4918
isl_landmarks/65994__a22215d9.npz,KING,977,70,0.5429,0.4571
isl_landmarks/65997__e2bfcfe7.npz,KITCHEN,979,58,0.5862,0.4138
isl_landmarks/66000__43805ed6.npz,KNIFE,981,59,0.5763,0.4237
isl_landmarks/66001__b58dd59b.npz,KNOCK,982,48,0.5000,0.5000
isl_landmarks/66007__55551179.npz,LANGUAGE,988,53,0.5660,0.4340
isl_landmarks/66009__d8330a99.npz,LAPTOP,989,52,0.4423,0.5577
isl_landmarks/66010__2671206a.npz,LAST,991,52,0.5385,0.4615
isl_landmarks/66011__ef960dda.npz,LAST WEEK,992,50,0.4000,0.6000
isl_landmarks/66012__5284895a.npz,LAST YEAR,993,48,0.4167,0.5833
isl_landmarks/66013__c925c31a.npz,LATE,994,46,0.5870,0.4130
isl_landmarks/66014__19683b2f.npz,LATER,995,60,0.5500,0.4500
isl_landmarks/66015__79651968.npz,LATER,995,49,0.4286,0.5714
isl_landmarks/66016__066b5934.npz,LAUGH,996,64,0.5469,0.4531
isl_landmarks/66017__d1b6f304.npz,LAW,998,52,0.4231,0.5769
isl_landmarks/66019__8d8064f3.npz,LAZY,1000,59,0.5763,0.4237
isl_landmarks/66020__8e6fbe34.npz,LEAD,1001,66,0.5758,0.4242
isl_landmarks/66021__f89e8434.npz,LEAF,1003,54,0.3333,0.6667
isl_landmarks/66022__3ce88bc2.npz,LEAGUE,1004,51,0.4118,0.5882
isl_landmarks/66024__4fe71af9.npz,LEARN,1006,63,0.5556,0.4444
isl_landmarks/66030__79eaef48.npz,LEMON,1011,50,0.5800,0.4200
isl_landmarks/66031__4963fcbd.npz,LEMON,1011,50,0.5200,0.4800
isl_landmarks/66032__b1196d8b.npz,LEMON,1011,54,0.4630,0.5370
isl_landmarks/66033__a75ac9d3.npz,LEMON,1011,54,0.4259,0.5741
isl_landmarks/66034__c868219c.npz,LEND,1012,51,0.4706,0.5294
isl_landmarks/66035__5eeb98cd.npz,LESBIAN,1013,53,0.5094,0.4906
isl_landmarks/66037__827c8336.npz,LESSON,1015,48,0.5000,0.5000
isl_landmarks/66038__481394ad.npz,LETTER,1017,59,0.5254,0.4746
isl_landmarks/66039__bfc9fcba.npz,A,1,62,0.5323,0.4677
isl_landmarks/66040__f3202524.npz,B,133,48,0.4792,0.5208
isl_landmarks/66042__72f33aca.npz,D,459,56,0.4821,0.5179
isl_landmarks/66043__da23abc1.npz,E,585,49,0.4286,0.5714
isl_landmarks/66044__0c74f9af.npz,F,670,45,0.4667,0.5333
isl_landmarks/66045__a51efd7f.npz,G,762,47,0.4681,0.5319
isl_landmarks/66046__0680a860.npz,H,827,41,0.5122,0.4878
isl_landmarks/66047__7b0b4e3d.npz,I,899,65,0.4154,0.5846
isl_landmarks/66048__073b175a.npz,J,950,46,0.4565,0.5435
isl_landmarks/66049__115fb15a.npz,K,967,49,0.4082,0.5918
isl_landmarks/66051__6cd7aae7.npz,M,1053,52,0.3462,0.6538
isl_landmarks/66052__66cf2baf.npz,N,1139,53,0.4528,0.5472
isl_landmarks/66053__ae7ddb62.npz,O,1185,48,0.5000,0.5000
isl_landmarks/66054__a5470187.npz,P,1226,45,0.4889,0.5111
isl_landmarks/66055__85d2f918.npz,Q,1387,44,0.5000,0.5000
isl_landmarks/66056__a758745a.npz,R,1397,48,0.4583,0.5417
isl_landmarks/66057__dfffb3b6.npz,S,1491,47,0.4894,0.5106
isl_landmarks/66058__747fe1d7.npz,T,1744,44,0.4545,0.5455
isl_landmarks/66059__aae1000a.npz,U,1872,43,0.3953,0.6047
isl_landmarks/66060__24bbe9e9.npz,V,1887,45,0.5111,0.4889
isl_landmarks/66061__14d927db.npz,W,1910,45,0.4444,0.5556
isl_landmarks/66065__be2f22f5.npz,LETTUCE,1018,51,0.4314,0.5686
isl_landmarks/66067__62dbafa1.npz,LIE,1023,72,0.5972,0.4028
isl_landmarks/66068__305c5c5d.npz,LIFT,1024,48,0.4792,0.5208
isl_landmarks/66069__6504cf78.npz,LIGHT,1025,59,0.5593,0.4407
isl_landmarks/66072__d1807889.npz,LIMIT,1028,46,0.4130,0.5870
isl_landmarks/66073__c5438bc3.npz,LINGUISTICS,1030,49,0.3878,0.6122
isl_landmarks/66075__023cd371.npz,LIST,1034,52,0.4231,0.5769
isl_landmarks/66078__3608cd30.npz,LIVE,1037,40,0.4750,0.5250
isl_landmarks/66079__b2dc7005.npz,LIVE,1037,44,0.4545,0.5455
isl_landmarks/66080__9d097e0a.npz,LOCK,1041,60,0.5667,0.4333
isl_landmarks/66081__b98f8f96.npz,LONELY,1042,71,0.5352,0.4648
isl_landmarks/66087__d7d396e3.npz,LOUD,1048,43,0.4419,0.5581
isl_landmarks/66088__12847f24.npz,LOUSY,1049,41,0.4634,0.5366
isl_landmarks/66090__6b969464.npz,LUCKY,1051,37,0.5676,0.4324
isl_landmarks/66091__e0099208.npz,MACHINE,1054,59,0.5593,0.4407
isl_landmarks/66092__d2d4ccc4.npz,MAGIC,1057,60,0.5500,0.4500
isl_landmarks/66097__c3c38cc4.npz,MAN,1061,64,0.4375,0.5625
isl_landmarks/66098__d84b6d0e.npz,MAN,1061,69,0.4203,0.5797
isl_landmarks/66099__80d5a6b9.npz,MAN,1061,60,0.3833,0.6167
isl_landmarks/66104__24a0c2a7.npz,MARRY,1066,72,0.3056,0.6944
isl_landmarks/66106__5467ed91.npz,MATCH,1067,67,0.3731,0.6269
isl_landmarks/66107__6c2d81ba.npz,MATH,1068,59,0.4915,0.5085
isl_landmarks/66108__0e627f45.npz,MEASURE,1075,66,0.4242,0.5758
isl_landmarks/66109__edd3b8b6.npz,MEAT,1076,73,0.2877,0.7123
isl_landmarks/66110__40a1222a.npz,MECHANIC,1077,54,0.4259,0.5741
isl_landmarks/66111__75f80ee4.npz,MEDICINE,1078,72,0.3889,0.6111
isl_landmarks/66112__e9f22267.npz,MEET,1079,71,0.4930,0.5070
isl_landmarks/66114__ada86af6.npz,MEMORIZE,1084,64,0.4688,0.5312
isl_landmarks/66115__cebbdceb.npz,MENTION,1085,67,0.4478,0.5522
isl_landmarks/66116__1e4dde72.npz,MENTION,1085,67,0.4328,0.5672
isl_landmarks/66119__e5fe66a2.npz,MEXICO,1088,72,0.3194,0.6806
isl_landmarks/66121__ed75b7ae.npz,MICROWAVE,1091,73,0.4110,0.5890
isl_landmarks/66122__f3dac53b.npz,MIDDLE,1092,74,0.3243,0.6757
isl_landmarks/66123__e08c2602.npz,MIND,1096,60,0.3667,0.6333
isl_landmarks/66128__62dfe109.npz,MINUTE,1099,77,0.2727,0.7273
isl_landmarks/66129__3b30cbbd.npz,MIRROR,1100,84,0.3929,0.6071
isl_landmarks/66133__9e2218ff.npz,MIX,1104,73,0.4110,0.5890
isl_landmarks/66136__bc3d9665.npz,MONDAY,1107,73,0.3699,0.6301
isl_landmarks/66138__a422ee7e.npz,MONEY,1108,57,0.5088,0.4912
isl_landmarks/66140__f4db6079.npz,MONKEY,1109,74,0.3784,0.6216
isl_landmarks/66141__f2bc4eda.npz,MONTH,1111,65,0.3538,0.6462
isl_landmarks/66142__8241871a.npz,MOON,1113,74,0.4459,0.5541
isl_landmarks/66145__a6a30aef.npz,MOST,1118,67,0.4030,0.5970
isl_landmarks/66147__bd7c9cae.npz,MOTHER,1119,66,0.3182,0.6818
isl_landmarks/66148__e5d154d1.npz,MOTIVATE,1120,73,0.2877,0.7123
isl_landmarks/66149__8df53265.npz,MOUTH,1125,72,0.4306,0.5694
isl_landmarks/66151__3a875854.npz,MOVE,1126,59,0.5932,0.4068
isl_landmarks/66155__93253bba.npz,MUSEUM,1132,69,0.4203,0.5797
isl_landmarks/66156__d965161a.npz,MUSIC,1134,81,0.2716,0.7284
isl_landmarks/66159__b4667d13.npz,NAPKIN,1141,42,0.4524,0.5476
isl_landmarks/66161__60095c5b.npz,NECK,1146,75,0.3600,0.6400
isl_landmarks/66162__cd82fffa.npz,NECKLACE,1147,71,0.2394,0.7606
isl_landmarks/66164__ac263be5.npz,NEGATIVE,1149,70,0.4000,0.6000
isl_landmarks/66165__85d66cfa.npz,NETWORK,1154,71,0.3662,0.6338
isl_landmarks/66166__cb734a2b.npz,NEVER,1156,58,0.3966,0.6034
isl_landmarks/66171__d258bb3b.npz,NIECE,1163,70,0.3000,0.7000
isl_landmarks/66173__1db6e6a5.npz,NINE,1165,63,0.3333,0.6667
isl_landmarks/66177__fca270a9.npz,NINETEEN,1166,62,0.3387,0.6613
isl_landmarks/66178__35f4dc38.npz,NINETEEN,1166,75,0.2933,0.7067
isl_landmarks/66186__5f6bbfdc.npz,NONE,1168,75,0.5733,0.4267
isl_landmarks/66189__d0e3ff71.npz,NORMAL,1170,66,0.2879,0.7121
isl_landmarks/66192__691ece9c.npz,NOTHING,1176,63,0.2857,0.7143
isl_landmarks/66193__d36a8321.npz,NOTICE,1177,66,0.3030,0.6970
isl_landmarks/66220__f1e6aa98.npz,NUT,1184,64,0.3281,0.6719
isl_landmarks/66221__fd9d0a31.npz,OBSESS,1187,78,0.2308,0.7692
isl_landmarks/66222__7459a755.npz,OCTOPUS,1192,68,0.3824,0.6176
isl_landmarks/66224__012ccb99.npz,OFFICE,1197,57,0.3684,0.6316
isl_landmarks/66227__652beb28.npz,ONCE,1203,52,0.3654,0.6346
isl_landmarks/66228__51e5718b.npz,ONE,1204,56,0.4821,0.5179
isl_landmarks/66239__2a77cce0.npz,OPINION,1209,53,0.4151,0.5849
isl_landmarks/66240__edff77eb.npz,OPINION,1209,60,0.4667,0.5333
isl_landmarks/66245__8a47dfd1.npz,ORAL,1212,66,0.2576,0.7424
isl_landmarks/66246__4a7535a5.npz,ORANGE,1213,64,0.3750,0.6250
isl_landmarks/66248__49c8833d.npz,ORDER,1214,44,0.4773,0.5227
isl_landmarks/66249__b37cfde5.npz,ORDER,1214,60,0.4500,0.5500
isl_landmarks/66253__2b35ea2a.npz,OVERLOOK,1222,64,0.4062,0.5938
isl_landmarks/66255__60957941.npz,OVERWHELM,1223,66,0.2879,0.7121
isl_landmarks/66256__2623b63f.npz,OWL,1225,65,0.2308,0.7692
isl_landmarks/66258__f4bbf752.npz,PACK,1227,70,0.3429,0.6571
isl_landmarks/66261__1121e3f4.npz,PANTS,1232,63,0.4286,0.5714
isl_landmarks/66263__8b5bfe4f.npz,PARALLEL,1237,58,0.4483,0.5517
isl_landmarks/66265__47c624e7.npz,PARTY,1240,59,0.4915,0.5085
isl_landmarks/66267__8a9e8499.npz,PASS,1241,68,0.4706,0.5294
isl_landmarks/66270__cda02e9a.npz,PATIENT,1244,57,0.4386,0.5614
isl_landmarks/66271__89e1b9f6.npz,PAY,1246,69,0.4783,0.5217
isl_landmarks/66272__ea6efaeb.npz,PEANUT BUTTER,1251,67,0.4776,0.5224
isl_landmarks/66273__794ac5e1.npz,PEAR,1252,63,0.4127,0.5873
isl_landmarks/66277__fca2a39c.npz,PENNSYLVANIA,1256,62,0.4839,0.5161
isl_landmarks/66279__841eb1b6.npz,PERIOD,1263,65,0.5077,0.4923
isl_landmarks/66280__0d9a9099.npz,PERSON,1265,59,0.4068,0.5932
isl_landmarks/66281__8e70f8b4.npz,PERSPECTIVE,1267,59,0.3898,0.6102
isl_landmarks/66283__6d85ba4b.npz,PET,1268,67,0.4925,0.5075
isl_landmarks/66284__dbfaf9f6.npz,PHILADELPHIA,1269,54,0.5370,0.4630
isl_landmarks/66285__97e22cd7.npz,PHILADELPHIA,1269,54,0.4630,0.5370
isl_landmarks/66287__1d807e4d.npz,PHILOSOPHY,1270,66,0.5000,0.5000
isl_landmarks/66291__5738c146.npz,PICK,1277,52,0.5385,0.4615
isl_landmarks/66296__da8ddc31.npz,PINK,1285,65,0.4615,0.5385
isl_landmarks/66297__a3120a8a.npz,PIZZA,1287,54,0.5556,0.4444
isl_landmarks/66298__6d987a92.npz,PLAN,1289,53,0.3962,0.6038
isl_landmarks/66299__7a9e8f17.npz,PLATE,1291,67,0.3582,0.6418
isl_landmarks/66300__549ebc00.npz,PLAYER,1293,63,0.4603,0.5397
isl_landmarks/66303__398229c5.npz,PLUS,1296,68,0.3676,0.6324
isl_landmarks/66304__151107fa.npz,POINT,1299,68,0.5000,0.5000
isl_landmarks/66306__91c854d1.npz,POLICE,1301,63,0.4603,0.5397
isl_landmarks/66307__da1e1a62.npz,POLICY,1303,65,0.4923,0.5077
isl_landmarks/66308__18afed77.npz,POLITE,1304,61,0.4754,0.5246
isl_landmarks/66309__09be5da0.npz,POLITICS,1305,64,0.4375,0.5625
isl_landmarks/66311__eaeda6e9.npz,POOP,1306,69,0.3333,0.6667
isl_landmarks/66312__f4aaefda.npz,POPULAR,1309,60,0.4500,0.5500
isl_landmarks/66313__3e18f11f.npz,POSITIVE,1311,71,0.4225,0.5775
isl_landmarks/66316__e798ae3e.npz,POSSIBLE,1312,62,0.4677,0.5323
isl_landmarks/66318__bdeef126.npz,POTATO,1315,63,0.4762,0.5238
isl_landmarks/66319__46a3d2a0.npz,POWER,1320,54,0.5000,0.5000
isl_landmarks/66320__08acda18.npz,PRACTICE,1321,52,0.5192,0.4808
isl_landmarks/66321__3954bc1b.npz,PRECIOUS,1326,66,0.5000,0.5000
isl_landmarks/66324__8e1cc3ba.npz,PREPARE,1332,51,0.4902,0.5098
isl_landmarks/66326__224b446a.npz,PRESIDENT,1336,68,0.5294,0.4706
isl_landmarks/66330__16f5d3ea.npz,PRICE,1340,70,0.5429,0.4571
isl_landmarks/66331__668ff8ed.npz,PRINCIPAL,1345,67,0.5672,0.4328
isl_landmarks/66332__851ce642.npz,PRINT,1347,58,0.5000,0.5000
isl_landmarks/66334__09c25d6d.npz,PRISON,1350,50,0.4400,0.5600
isl_landmarks/66335__44d23a57.npz,PROBLEM,1352,50,0.4400,0.5600
isl_landmarks/66337__e5a3fd4b.npz,PROGRAM,1358,68,0.4559,0.5441
isl_landmarks/66338__48710297.npz,PROJECT,1360,64,0.4375,0.5625
isl_landmarks/66339__a8ab1458.npz,PROMISE,1361,42,0.5238,0.4762
isl_landmarks/66340__24eccceb.npz,PROMOTE,1362,75,0.5067,0.4933
isl_landmarks/66341__cf1b4739.npz,PROOF,1363,47,0.5745,0.4255
isl_landmarks/66343__5f9685e2.npz,PROTECT,1367,50,0.4400,0.5600
isl_landmarks/66346__7d1ddd4d.npz,PROVIDE,1370,59,0.5424,0.4576
isl_landmarks/66351__9bcdfd6f.npz,PULL,1375,52,0.4231,0.5769
isl_landmarks/66352__1b206742.npz,PUMPKIN,1376,55,0.4545,0.5455
isl_landmarks/66354__29be9208.npz,PUNISH,1377,64,0.4375,0.5625
isl_landmarks/66355__a94802f7.npz,PURPLE,1380,63,0.5397,0.4603
isl_landmarks/66356__33d0a6f6.npz,PUSH,1383,67,0.5672,0.4328
isl_landmarks/66359__92d7df63.npz,PUZZLED,1386,56,0.5000,0.5000
isl_landmarks/66360__a4ef766d.npz,QUALITY,1388,58,0.5000,0.5000
isl_landmarks/66362__9768d24d.npz,QUEEN,1391,49,0.3673,0.6327
isl_landmarks/66365__c933beb8.npz,QUIET,1394,67,0.4179,0.5821
isl_landmarks/66367__aad9c7f8.npz,RACCOON,1399,70,0.4429,0.5571
isl_landmarks/66368__701f03ed.npz,RACCOON,1399,64,0.3906,0.6094
isl_landmarks/66369__8f4fb581.npz,RAIN,1403,66,0.5455,0.4545
isl_landmarks/66370__1bf8750f.npz,RAKE,1405,65,0.3846,0.6154
isl_landmarks/66374__68a11ee1.npz,READY,1409,46,0.4130,0.5870
isl_landmarks/66375__016d68f4.npz,REASON,1413,64,0.3906,0.6094
isl_landmarks/66376__36ce4b38.npz,RECENT,1415,51,0.4706,0.5294
isl_landmarks/66381__41fe40e4.npz,REFUSE,1424,45,0.3556,0.6444
isl_landmarks/66383__9b4a67ee.npz,REGULAR,1425,48,0.4792,0.5208
isl_landmarks/66384__6ecc057b.npz,RELATIONSHIP,1429,68,0.5735,0.4265
isl_landmarks/66385__dd0ef1e9.npz,RELIEF,1432,83,0.5542,0.4458
isl_landmarks/66386__2df4d5d1.npz,RELIGION,1433,50,0.4600,0.5400
isl_landmarks/66387__821a3e61.npz,REMEMBER,1435,45,0.5556,0.4444
